caption_id,track_id,caption,is_valid_subset,familiarity,artist_id,album_id,path,duration
848,1119018,Country-like song with a man singing. Simple upbeat drums are added after lingen intro. Hopeful mood,,0,6615,133737,18/1119018.mp3,265.0
857,1119019,A rock song that transitions between calming humming melody and regular rock singing giving a change of feel throughout the song,True,1,6615,133737,19/1119019.mp3,291.3
1021,1119019,"A slow-paced rock song with ominous synth sounds, some chromatism, a male vocalist and choir echoing in the background.",True,1,6615,133737,19/1119019.mp3,291.3
279,1119023,"Bending guitars begin the song, which launches into a grungier-country sound and a male vocalist that delivers with a heavy reverb and is joined by finger-picked guitars. A brighter chorus opens the song up more.",,1,6615,133737,23/1119023.mp3,215.4
282,1119024,"A crunchy rock tune that is up-tempo and features a verbose male vocalist that gets help from big guitars in the chorus, although the verse relies mostly on the drums and rhythm guitar.",True,1,6615,133737,24/1119024.mp3,192.7
18,1119024,British indie song make from white dudes grown up listening to Franz Ferdinand,False,1,6615,133737,24/1119024.mp3,192.7
442,1119024,An energetic and danceable indie rock song featuring electric guitars and male vocals.,True,2,6615,133737,24/1119024.mp3,192.7
735,1119024,"This track starts with a man signing, funky electric guitar, a simple guitar solo and pop drum, retro vocals in the chorus",True,1,6615,133737,24/1119024.mp3,192.7
905,1119024,"This is a fast and dynamic pop song, in which the singer tells his story in a memorable melody supported by drums and electric guitar.",True,1,6615,133737,24/1119024.mp3,192.7
692,1119403,A strings orchestra and piano combine in this waltz to give a fantasy feeling.,True,1,442397,133790,03/1119403.mp3,90.0
153,1119403,It is an orchestral piece with a hopeful mood and expectations ahead of an adventure.,True,1,442397,133790,03/1119403.mp3,90.0
882,111962,"it has some very nice and warm fretless bass sound, continues with calm and soothing mood. the vocal and piano makes a great duet. with a medium-slow tempo, it's groovy and danceable. the open hi-hat adds an accent.",,2,337328,14164,62/111962.mp3,156.9
468,111962,"French-language song with a jazzy, late-night vibe featuring a male duet.",True,1,337328,14164,62/111962.mp3,156.9
231,1121390,"Synth music, library music. Listen it in the morning.",,0,340225,133993,90/1121390.mp3,297.0
792,1121390,backing track for a youtube vlog when they show random clips of places they've been to as a transition.,,1,340225,133993,90/1121390.mp3,297.0
452,1121390,medium tempo ambient sounds to begin with and slow guitar plucking layering followed by an ambient rhythmic beat and then remove the layering in the opposite direction,True,1,340225,133993,90/1121390.mp3,297.0
311,1121847,Uplifting House with generic female vocals. Typical breakdown/drop pattern.,,2,434337,134051,47/1121847.mp3,253.5
596,1122012,"Genre seems like a Lo-Fi music and I feel relief and this is kind of a song when people play on their Youtube video for ""studywithme""",,1,437998,134087,12/1122012.mp3,235.1
864,1122392,Electronic music with a high energy vibe that can possibly be used for a spin class or dance floor,True,1,442559,134139,92/1122392.mp3,226.1
376,1122392,Drum’n bass song that makes it hard not to shake your head or feet while listening.,True,2,442559,134139,92/1122392.mp3,226.1
80,1124837,This song evokes good memories and positivity in general,,1,432273,134534,37/1124837.mp3,171.6
274,1124837,"Nice, happy, yet calm piano tune. Sounds like something I would study to, if it were a little slower. The left hand keeps the rhythm and the right hand tells a melody. Large tonal shift about halfway through this piece",,1,432273,134534,37/1124837.mp3,171.6
526,1124837,cheerful happy music played on a piano for relaxing,True,0,432273,134534,37/1124837.mp3,171.6
750,1124837,"happy solo piano, could be used for commercial purposes or as a background music. has a key change in the middle and becomes more thoughtful and beautiful, could be used in a anime intro. its not the full piece.",,0,432273,134534,37/1124837.mp3,171.6
396,1124837,A light and uplifting piano track that develops from a simple melody.,True,0,432273,134534,37/1124837.mp3,171.6
65,1125375,"Birds chirping in the intro and outro, while during the main part, violins and playing a melancholic melody backed by acoustic guitar, evoking feelings of sadness but also hopefulness.",,0,429137,134675,75/1125375.mp3,114.6
1088,1126719,Alternative electronic song with experimental sounds and unsettling vibe,True,0,443948,134851,19/1126719.mp3,268.0
389,1134446,"This is an electronic sounds and can be fit in to the edm genre. It has a piano at the start and hihat loop with a kick loop. The song also has pads, white noise risers, bassline, impacts and other elements used in electronic dance music. The vibe of the song is upbeat and happy",,2,365279,136140,46/1134446.mp3,251.7
914,1135054,Smooth chill electronic music featuring calming flute and techno beats.,True,0,423882,136238,54/1135054.mp3,348.0
474,1135054,"This track starts with a chilled out drum beat and soothing synths which wash over the listener like calm waves. An iridescent bell-like chime rings out softly, like birdsong frozen in ice. Strings also sweep through the mix. A wooden flute plays gracefully, with light ornamentation on some notes. The flute takes its time, like a calm observer on a remote cliffside observing a vast landscape.",,1,423882,136238,54/1135054.mp3,348.0
412,1135703,"Contemporary trendy optimistic indie pop, with dirty drums, happy guitar comping and synthesizer solo",True,2,7063,136366,03/1135703.mp3,185.8
696,1135703,"This song makes one shake their head easily with its strong beat, shaky vocals and synth organ.",True,1,7063,136366,03/1135703.mp3,185.8
200,1135703,"It is an upbeat song, with vocals, drums, acoustic guitar, and synth, which can be heard while cooking, running, exercising, etc.",True,1,7063,136366,03/1135703.mp3,185.8
638,1135707,Energetic pop rock track that will surely keep the dancefloor moving in a live concert.,True,1,7063,136366,07/1135707.mp3,150.5
88,1136142,A frantic rock intro with bass and drums turns into a happy and energetic ska punk song with a male vocalist.,True,1,426658,136436,42/1136142.mp3,255.3
435,1138689,"indie folk song with a French speaking male voice. The song is dominated by beach instruments like ukulele, a small xylophones, bongos, güiro and a soft electric guitar. The song has a happy feeling, sounding like a sunset on a Caribbean beach.",,1,7805,136796,89/1138689.mp3,264.8
408,1138689,Happy evocative French song with Central African instrumentation,True,2,7805,136796,89/1138689.mp3,264.8
1045,1138689,Feels like a positive and happy vibe imagining a wide green landscape with the melody primarily coming from a guitar and various percussion being used throughout the song and calming vocal voice,True,0,7805,136796,89/1138689.mp3,264.8
649,1138691,A smooth blues song gets exciting as the vocal joins and lets us through his meandering melody.,True,1,7805,136796,91/1138691.mp3,276.2
1047,1138691,Music thats played on acoustic and electric guitar with vocal not in english that is relaxing and has a positive vibe,True,1,7805,136796,91/1138691.mp3,276.2
324,1138691,"Intimate bluesy song performed by a soft male voice, with a live music cafe vibe.",True,1,7805,136796,91/1138691.mp3,276.2
591,1138697,"Genre seems to be spanish country music and I feel very relaxed and felt like I was
at a park jogging around in a peaceful manner.",,0,7805,136796,97/1138697.mp3,500.3
624,1138697,Emotional song sung in French with a nostalgic feeling. It starts with a guitar and is joined by other instruments as it intensifies. It ends with a harmonica solo.,,2,7805,136796,97/1138697.mp3,500.3
813,1138697,Calming song on acoustic guitar in french language with a harmonica solo,True,0,7805,136796,97/1138697.mp3,500.3
136,1143012,A joyful and sweet instrumental music track which is leaves the listener with positive emotions,True,1,451073,137054,12/1143012.mp3,306.3
1069,1143013,This song starts with a ukulele and builds up with percussion using claps and an acoustic guitar that plays the same rhythm as the ukulele with melody played on a xylophone and has a very upbeat feel to it,True,0,451073,137054,13/1143013.mp3,97.9
251,1143013,This is a snappy pop track that opens with acoustic guitar or ukelele strumming and then layers on metallic keys as an instrumental,True,1,451073,137054,13/1143013.mp3,97.9
327,1143152,"Instrumental piano piece with a slightly classical touch and a nostalgic, bittersweet or blue mood.",True,2,366613,137071,52/1143152.mp3,122.0
81,1143152,"This song has a meditating vibe to it, what I would listen to calm things down after an anxious encounter.",True,1,366613,137071,52/1143152.mp3,122.0
655,1143153,A sentimental piano piece which makes one contemplate about stuff but not so deeply.,True,1,366613,137071,53/1143153.mp3,184.0
20,1151403,"Acoustic piano quite dynamic and anxious, neoclassical at some level which probably could fit well for a movie soundtrack.",True,1,432273,138116,03/1151403.mp3,140.0
899,1151403,Piano piece with very melodic and repetitive high parts and some bass notes supporting the melody.,True,2,432273,138116,03/1151403.mp3,140.0
291,1151409,"A lullaby turned dark in its melody begins on a plucky kalimba of some kind; after an intro, a flute takes over the melody and a harp and other orchestral instruments back it up.",,1,432273,138116,09/1151409.mp3,191.3
487,1151409,"Ambient cinematic song, with a glockenspiel lead, sustained by strings, choir and woodwinds. She song feels dreamy and magic, like a Disney movie.",,1,432273,138116,09/1151409.mp3,191.3
664,1153922,Joyful Christmas song or children's song featuring a bell melody.,True,2,432273,138416,22/1153922.mp3,130.2
755,1153922,"a soft and pleasant tune with an ukulele, bells and a glockenspiel",True,1,432273,138416,22/1153922.mp3,130.2
620,1155158,A dramatic and emotional solo piano track modern and classic at the same time.,True,1,432273,138584,58/1155158.mp3,220.4
63,1156051,"A folk song with a bitter-sweet acoustic guitar and a pleasant sounding male vocalist, that turns into a melancholic duet with a female voice.",True,1,434614,138697,51/1156051.mp3,199.3
592,1156053,"Genre seems to be Texas country music and I feel hopeful and felt like I'm in a farm
with waiting for the sunset with animals walking around",True,1,434614,138697,53/1156053.mp3,213.4
657,1156054,A gentle folk song with an acoustic guitar and a male voice that conveys a sense of fragility and hope.,True,2,434614,138697,54/1156054.mp3,145.5
87,1156054,A slow paced acoustic folk/indie type song featuring a man and his guitar,True,1,434614,138697,54/1156054.mp3,145.5
847,1156054,Calm English song sung by male voice with guitar accompaniment. Suitable for cafe setting,,1,434614,138697,54/1156054.mp3,145.5
